timestamps,Model Root/Height_T1\n/In1,Model Root/TTS dSPACE RTI1104/PumpLeft/In1,Model Root/TTS dSPACE RTI1104/ValvePos_LD/In1
0.0,-3.200320320755787,0.0,0.9349853515625
0.10000213769535549,-3.8473684273509834,0.0,0.9349853515625
0.20000427578133895,-2.4285275146457845,0.0,0.9360026041666667
0.3000064138673224,-3.4252201013402988,0.0,0.9360026041666667
0.4000085517577645,-4.524061559773636,0.0,0.9349853515625
0.500010689843748,-4.79234781271009,0.0,0.9360026041666667
0.6000128279297314,-5.8395813259547555,0.0,0.9349853515625
0.7000149658201735,-7.602782532730931,0.0,0.9339680989583333
0.800017103906157,-7.645571610629978,0.0,0.9339680989583333
0.9000192419921405,-7.9167135936502575,0.0,0.9339680989583333
1.0000213791017813,-7.859610316837652,0.0,0.9339680989583333
1.100023514062741,-8.431142205124608,0.0,0.9339680989583333
1.2000256488281593,-6.961691144861572,0.0,0.9349853515625
1.300027783789119,-7.688366906858148,0.0,0.9349853515625
1.400029918554992,-8.57419878005203,0.0,0.9349853515625
1.500032053515497,-9.333562399047832,0.0,0.9349853515625
1.6000341884764566,-9.965470969789216,0.0,0.9339680989583333
1.7000363232423297,-11.71026253711603,0.0,0.9339680989583333
1.8000384582032893,-12.115498233935568,0.0,0.9339680989583333
1.9000405929687076,-11.305585849026556,0.0,0.9339680989583333
2.0000427279296673,-11.522307517344675,0.0,0.9339680989583333
2.1000448630861683,-12.579311466603933,0.0,0.9329508463541667
2.2000469982422146,-11.161193605252826,0.0,0.9339680989583333
2.3000491333987156,-11.768119085568955,0.0,0.9339680989583333
2.400051268554762,-11.985182833889414,0.0,0.9339680989583333
2.5000534035157216,-12.057573129482744,0.0,0.9349853515625
2.600055538671768,-13.261870407668098,0.0,0.9339680989583333
2.700057673828269,-15.231304151191875,0.0,0.9329508463541667
2.800059808984315,-15.02644972628445,0.0,0.9329508463541667
2.900061944140816,-14.558748796299959,0.0,0.9329508463541667
3.000064074218699,-14.777890555198884,0.0,0.93193359375
3.100066203906408,-14.748662172933908,0.0,0.9329508463541667
3.200068333593663,-12.927653583652699,0.0,0.9339680989583333
3.300070463281372,-13.829458678028637,0.0,0.9339680989583333
3.400072593164168,-14.836356077565803,0.0,0.9329508463541667
3.500074722851423,-15.31914282669537,0.0,0.9329508463541667
3.6000768525391322,-15.48024892090353,0.0,0.9329508463541667
3.7000789824219282,-15.509550471815729,0.0,0.9329508463541667
3.8000811121096376,-16.360574812521264,0.0,0.9329508463541667
3.900083242968776,-16.448753323845512,0.0,0.93193359375
4.00008537714848,-15.538854957802851,0.0,0.9329508463541667
4.100087511328184,-16.287113027255337,0.0,0.9329508463541667
4.200089645312801,-15.48024892090353,0.0,0.9329508463541667
4.30009177949205,-15.656102265332049,0.0,0.9339680989583333
4.400093913476667,-16.448753323845512,0.0,0.9339680989583333
4.5000960476563705,-16.62519016626094,0.0,0.9339680989583333
4.600098181640533,-16.463452328117857,0.0,0.9339680989583333
4.700100315820237,-16.91948839985102,0.0,0.9339680989583333
4.80010244999994,-17.066748699820426,0.0,0.9339680989583333
4.900104584179644,-18.706341211907795,0.0,0.93193359375
5.000106718554889,-17.243559050106608,0.0,0.9339680989583333
5.100108852929679,-17.70081484991081,0.0,0.9329508463541667
5.2001109873049245,-16.125562031758694,0.0,0.9339680989583333
5.300113121679715,-17.243559050106608,0.0,0.9339680989583333
5.40011525605496,-17.937098102112984,0.0,0.9329508463541667
5.50011739042975,-18.706341211907795,0.0,0.9329508463541667
5.600119524804541,-18.66190669131783,0.0,0.93193359375
5.700121659179786,-17.464722515758275,0.0,0.9329508463541667
5.800123793554576,-17.464722515758275,0.0,0.9278645833333333
5.900125925390512,-18.2327211513689,0.0,0.9207438151041667
6.00012805683582,-17.184610381311177,0.0,0.9115885416666667
6.100130188281128,-18.5286436773155,0.0,0.8993815104166667
6.2001323197264355,-17.08147881111925,0.0,0.8902262369791667
6.300134451171743,-16.845886060784053,0.0,0.8790364583333333
6.400136582617051,-17.95187215202347,0.0,0.8658121744791667
6.500138714257901,-18.706341211907795,0.0,0.852587890625
6.6001408457032085,-18.63228743296254,0.0,0.840380859375
6.700142977148516,-18.706341211907795,0.0,0.8271565755208333
6.800145109179994,-18.706341211907795,0.0,0.8129150390625
6.900147243164156,-18.706341211907795,0.0,0.7986735026041666
7.000149377148318,-18.706341211907795,0.102,0.7864664713541666
7.100151511132935,-8.030953387236096,0.102,0.7742594401041666
7.200153645117098,-11.27670171625812,0.102,0.7630696614583333
7.300155779101715,-15.202030451515682,0.102,0.7498453776041666
7.400157913085877,-16.78701752957394,0.102,0.7386555989583333
7.500160047070494,-17.937098102112984,0.102,0.7254313151041666
7.600162181054657,-18.5286436773155,0.102,0.7132242838541666
7.700164315039274,-18.706341211907795,0.102,0.7010172526041666
7.800166450585948,-18.64709668665725,0.102,0.6888102213541666
7.900168587304961,-18.706341211907795,0.102,0.6755859375
8.000170724218606,-18.706341211907795,0.102,0.66337890625
8.100172860937619,-18.706341211907795,0.102,0.6501546223958333
8.200174997656177,-17.302519611162122,0.102,0.63896484375
8.300177134570276,-16.772302248883086,0.102,0.6267578125
8.40017927128929,-16.081518153810855,0.102,0.61455078125
8.500181408203389,-14.909454408062818,0.102,0.60234375
8.600183544921947,-14.587958220215416,0.102,0.5891194661458333
8.700185681836047,-14.967946220727228,0.102,0.5758951822916666
8.800187813476441,-14.135539318171343,0.102,0.5636881510416666
8.900189944531121,-13.81489138570188,0.102,0.5494466145833332
9.000192075781342,-11.320028981595943,0.102,0.5372395833333332
9.100194206836022,-10.483499846936235,0.102,0.5240152994791666
9.200196337890702,-9.175797292559672,0.102,0.5128255208333332
9.300198468945382,-9.577547858041646,0.102,0.4996012369791666
9.400200600000062,-9.147121820782095,0.102,0.48637695312499996
9.500202731250283,-7.4174350004865115,0.102,0.47416992187499996
9.600204862304963,-6.165831187796807,0.102,0.46094563802083327
9.700206994922155,-6.904772694508418,0.102,0.44873860677083327
9.800209131640713,-6.250999222701747,0.102,0.4355143229166666
9.900211268164185,-7.445942414622025,0.102,0.42127278645833327
10.000213404882743,-4.693477166448803,0.102,0.41008300781249996
10.100215541601756,-3.945956442583831,0.102,0.39685872395833327
10.200217678320314,-1.2676134782803707,0.102,0.38465169270833327
10.300219815039327,-0.4869038793604892,0.102,0.37244466145833327
10.400221951757885,-0.13903404350676674,0.102,0.36023763020833327
10.500224088281357,-1.37931117587246,0.102,0.34599609374999996
10.600226224999915,-0.8351814018756323,0.102,0.33378906249999996
10.70022835937516,0.7635279234154613,0.102,0.32056477864583327
10.80023049238298,1.5804143513236113,0.102,0.30835774739583327
10.9002326253908,1.5389317442263026,0.102,0.2951334635416666
11.000234758203078,2.6156091510991795,0.102,0.28394368489583327
11.100236891210898,1.9534983612338124,0.102,0.2697021484374999
11.200239024218718,4.237089062315088,0.102,0.25952962239583327
11.30024115703145,6.476197455006866,0.102,0.24732259114583327
11.40024329003927,5.945237873173427,0.102,0.23409830729166659
11.50024542304709,6.816063788913758,0.102,0.22290852864583327
11.600247555859369,7.3590530683220665,0.102,0.20968424479166659
11.700249687500218,6.870406800215773,0.102,0.19645996093749996
11.800251819336154,8.820258421295854,0.102,0.18527018229166659
11.900253950976548,9.992223713747514,0.102,0.17306315104166659
12.000256082617398,11.534452192460794,0.102,0.16187337239583321
12.100258214257792,9.817390531741324,0.102,0.14763183593749996
12.200260345898641,13.361567354742704,0.102,0.13745930989583321
12.300262477539036,14.728073811405146,0.102,0.12423502604166659
12.400264609179885,15.270331173377738,0.102,0.11202799479166659
12.50026674082028,14.092014481661622,0.102,0.09880371093749996
12.60026887402364,15.04560907122939,0.102,0.08557942708333321
12.700271012500252,15.362816001490373,0.102,0.07235514322916659
12.800273150976864,17.27234465141916,0.102,0.059130859374999956
12.900275289648562,17.075355221587714,0.102,0.044889322916666585
13.000277428125173,19.078781588596826,0.102,0.033699544270833215
13.100279566601785,19.091833336991538,0.102,0.018440755208333215
13.200281705078396,21.73006466188703,0.102,0.008268229166666585
13.300283843750094,22.944201380389458,0.102,-0.003938802083333415
13.400285982226706,22.38938194288646,0.102,-0.013094075520833415
13.500288120703317,22.686267852248214,0.102,-0.013094075520833415
13.600290258398672,22.815261106922343,0.102,-0.014111328125000044
13.700292395312772,23.613839300922308,0.102,-0.015128580729166785
13.800294532421958,25.5631255829993,0.102,-0.015128580729166785
13.900296669531144,26.431303061945425,0.102,-0.015128580729166785
14.000298806640785,27.373398452499817,0.102,-0.014111328125000044
14.100300943554885,27.602136350814174,0.102,-0.015128580729166785
14.20030308066407,29.893183483478083,0.102,-0.014111328125000044
14.300305217773712,30.296536679893116,0.102,-0.014111328125000044
14.400307354882898,31.026332136413934,0.102,-0.014111328125000044
14.500309491796997,32.13047615284822,0.102,-0.013094075520833415
14.600311624609276,32.18057539181727,0.102,-0.014111328125000044
14.70031375683584,32.54356431004953,0.102,-0.015128580729166785
14.800315888867317,34.377357860447816,0.102,-0.014111328125000044
14.90031802089834,34.290266912558096,0.102,-0.015128580729166785
15.000320153124903,36.21333537350421,0.102,-0.014111328125000044
15.10032228515638,36.67073968717793,0.102,-0.014111328125000044
15.200324417382944,39.144632789502786,0.102,-0.012076822916666785
15.300326549413967,39.26723545789495,0.102,-0.012076822916666785
15.400328681445444,38.98518234927199,0.102,-0.013094075520833415
