timestamps,Model Root/Height_T1\n/In1,Model Root/TTS dSPACE RTI1104/PumpLeft/In1,Model Root/TTS dSPACE RTI1104/ValvePos_LD/In1
0.0,-10.239323425398396,0.0,-0.006990559895833415
0.09999812382812934,-9.91843592065366,0.0,-0.006990559895833415
0.19999624765625867,-9.758123935436837,0.0,-0.006990559895833415
0.2999943714843596,-9.670718007090322,0.0,-0.008007812500000044
0.3999924953124889,-7.204988014206935,0.0,-0.004956054687500044
0.4999906267578069,-5.792927586862192,0.0,-0.002921549479166785
0.5999887611328063,-7.349458452108031,0.0,-0.003938802083333415
0.6999868955078057,-9.437762969453402,0.0,-0.004956054687500044
0.7999850296874911,-11.555720516110448,0.0,-0.006990559895833415
0.8999831640624905,-11.995839034686734,0.0,-0.008007812500000044
0.9999812982421759,-9.670718007090322,0.0,-0.006990559895833415
1.0999794326171752,-10.326899269596648,0.0,-0.006990559895833415
1.1999775667968606,-10.356097040250221,0.0,-0.008007812500000044
1.29997570117186,-10.049665580207446,0.0,-0.008007812500000044
1.3999738349609459,-7.060588665809173,0.0,-0.004956054687500044
1.4999719621093845,-6.325254892980324,0.0,-0.003938802083333415
1.5999700890625093,-7.638612911259398,0.0,-0.003938802083333415
1.699968216210948,-9.19045105629924,0.0,-0.004956054687500044
1.7999663433593867,-11.878409324646839,0.0,-0.006990559895833415
1.8999644705078254,-12.730845093395047,0.0,-0.008007812500000044
1.9999625976562356,-9.758123935436837,0.0,-0.006990559895833415
2.0999607248046743,-10.326899269596648,0.0,-0.006990559895833415
2.199958851953113,-10.779792313922414,0.0,-0.008007812500000044
2.2999569791015517,-10.633621205544902,0.0,-0.009025065104166785
2.399955105078135,-8.159810325449671,0.0,-0.005973307291666785
2.499953229492178,-6.728739521463344,0.0,-0.004956054687500044
2.599951353710935,-8.232272171666722,0.0,-0.004956054687500044
2.6999494781250064,-10.268512462809007,0.0,-0.006990559895833415
2.7999476025390493,-12.333712356456507,0.0,-0.009025065104166785
2.8999457269531206,-12.804447432462014,0.0,-0.009025065104166785
2.999943851367192,-10.283108072890444,0.0,-0.008007812500000044
3.099941975585949,-10.911408758895446,0.0,-0.009025065104166785
3.199940099999992,-10.984554591772067,0.102,-0.010042317708333415
3.2999382244140634,1.476223855165701,0.102,-0.008007812500000044
3.3999363482421927,-0.5784361990597963,0.102,-0.004956054687500044
3.499934471875008,-3.2596380843657835,0.102,-0.003938802083333415
3.5999325955078234,-6.728739521463344,0.102,-0.004956054687500044
3.6999307191406103,-9.48142792928602,0.102,-0.005973307291666785
3.7999288425781117,-12.333712356456507,0.102,-0.009025065104166785
3.899926966210927,-12.554275051279166,0.102,-0.009025065104166785
3.9999250898437424,-9.845555957370037,0.102,-0.008007812500000044
4.099923213476558,-10.283108072890444,0.102,-0.009025065104166785
4.199921337109373,-10.677464873552095,0.102,-0.009025065104166785
4.2999194605468745,-10.677464873552095,0.102,-0.010042317708333415
4.39991758515626,-8.159810325449671,0.102,-0.006990559895833415
4.499915709570303,-6.772002922996629,0.102,-0.005973307291666785
4.599913833984374,-6.988415625595489,0.102,-0.005973307291666785
4.699911958593759,-8.203285284251907,0.102,-0.006990559895833415
4.799910083007802,-8.087366381698047,0.102,-0.009025065104166785
4.899908207421873,-8.536807643698067,0.102,-0.011059570312500044
4.999906332031259,-5.778553741198651,0.102,-0.010042317708333415
5.0999044564453015,-5.118115660118258,0.102,-0.010042317708333415
5.199902580859373,-2.988994419477006,0.102,-0.011059570312500044
5.299900704687502,-0.8468764014109561,0.102,-0.011059570312500044
5.399898827148434,1.448173961951464,0.102,-0.008007812500000044
5.499896949609365,2.4143645237385423,0.102,-0.006990559895833415
5.599895072070325,1.0551962936252046,0.102,-0.008007812500000044
5.699893194531256,1.5603576043785696,0.102,-0.009025065104166785
5.799891316992188,-1.044830664212994,0.102,-0.011059570312500044
5.899889439648433,-0.01409474212899442,0.102,-0.012076822916666785
5.999887562109365,3.97600692388224,0.102,-0.010042317708333415
6.099885684570324,4.087239358559175,0.102,-0.011059570312500044
6.199883807031256,3.9620999433891053,0.102,-0.012076822916666785
6.299881935546864,4.615026118985883,0.102,-0.013094075520833415
6.399880066796868,8.18763457745931,0.102,-0.009025065104166785
6.499878198046872,11.080524438237498,0.102,-0.008007812500000044
6.59987632949219,10.319068601648281,0.102,-0.008007812500000044
6.699874460742194,9.487424961500718,0.102,-0.010042317708333415
6.799872591992198,8.46174349401854,0.102,-0.012076822916666785
6.899870723437488,7.652399246146755,0.102,-0.014111328125000044
6.999868854687492,10.278221870899376,0.102,-0.013094075520833415
7.09986698613281,11.352006769001914,0.102,-0.014111328125000044
7.199865117382814,13.043256057382795,0.102,-0.014111328125000044
7.299863240820315,14.38947462035952,0.102,-0.015128580729166785
7.399861364257816,17.729141972395194,0.102,-0.012076822916666785
7.499859487695318,19.08129704183359,0.102,-0.010042317708333415
7.599857611132819,18.829877003662812,0.102,-0.010042317708333415
7.6998557345703205,17.742427437980062,0.102,-0.012076822916666785
7.799853858007822,16.6244285300604,0.102,-0.013094075520833415
7.899851981445323,16.85102105748385,0.102,-0.015128580729166785
7.9998501048828246,18.948996405378526,0.102,-0.014111328125000044
8.099848228320297,19.385372140766744,0.102,-0.016145833333333415
8.19984635332031,20.532854361963707,0.102,-0.016145833333333415
8.299844481250005,21.767875779504728,0.102,-0.016145833333333415
8.3998426091797,24.91193201224053,0.102,-0.013094075520833415
8.499840737109366,27.110803637236728,0.102,-0.012076822916666785
8.599838865039061,27.020565824830815,0.102,-0.012076822916666785
8.699836992968756,25.637974441928975,0.102,-0.014111328125000044
8.79983512089845,24.652221211636856,0.102,-0.016145833333333415
8.899833248828116,24.704180683435567,0.102,-0.017163085937500044
8.999831376757811,27.072133463704294,0.102,-0.016145833333333415
9.099829504687506,27.535861779581957,0.102,-0.017163085937500044
9.199827630859374,29.7676475313022,0.102,-0.017163085937500044
9.299825756054673,29.550292731663856,0.102,-0.017163085937500044
9.399823881445315,32.35170233016885,0.102,-0.014111328125000044
9.499822006640613,34.2225686697096,0.102,-0.014111328125000044
9.59982013183594,33.65487564418469,0.102,-0.014111328125000044
9.69981825703124,34.235172715219804,0.102,-0.015128580729166785
9.799816382226567,32.89638938446976,0.102,-0.017163085937500044
9.89981450761718,32.17416222697661,0.102,-0.018180338541666785
9.999812632812507,34.52492990391711,0.102,-0.018180338541666785
10.099810758007806,35.932221767805395,0.102,-0.019197591145833415
10.199808878906254,36.733655924281535,0.102,-0.019197591145833415
10.299806999609388,37.483213858957406,0.102,-0.019197591145833415
10.399805120507807,40.45206141285787,0.102,-0.015128580729166785
10.499803241210941,42.67055640055064,0.102,-0.014111328125000044
10.599801361914075,42.69512364748306,0.102,-0.014111328125000044
10.69979948261718,40.60042255854562,0.102,-0.016145833333333415
10.799797603515628,39.2751804196066,0.102,-0.017163085937500044
10.899795724218762,39.62248679387984,0.102,-0.019197591145833415
10.999793844921868,43.308720195792,0.102,-0.018180338541666785
11.099791966406258,43.541593030501566,0.102,-0.018180338541666785
11.199790089257817,43.95791078653255,0.102,-0.019197591145833415
11.299788212109377,45.0330588078886,0.102,-0.019197591145833415
11.399786334960936,48.334914846031815,0.102,-0.016145833333333415
11.499784457617181,50.13030080868504,0.102,-0.015128580729166785
11.599782580468741,49.34822202046332,0.102,-0.015128580729166785
11.6997807033203,49.09517334703306,0.102,-0.015128580729166785
11.79977882617186,47.96020357576452,0.102,-0.018180338541666785
11.899776949023448,47.59719083180877,0.102,-0.019197591145833415
11.999775071875007,49.913901223463846,0.102,-0.019197591145833415
12.099773194726566,50.89863576540764,0.102,-0.019197591145833415
12.199771317382812,51.49772532254206,0.102,-0.020214843750000044
12.299769440039057,51.91648046024689,0.102,-0.020214843750000044
12.399767562890617,55.13033554861592,0.102,-0.017163085937500044
12.499765685546862,56.87983933786437,0.102,-0.017163085937500044
12.599763808203136,56.85625368929918,0.102,-0.018180338541666785
12.699761931054695,55.970682277901304,0.102,-0.019197591145833415
12.79976005371094,54.96440135889657,0.102,-0.021232096354166785
12.899758176367186,55.65134479442662,0.102,-0.021232096354166785
12.999756299218745,58.01015773391098,0.102,-0.021232096354166785
13.099754423242189,58.86733901437705,0.102,-0.022249348958333415
13.199752547265632,59.429878783361374,0.102,-0.022249348958333415
13.299750671484361,60.096784976479015,0.102,-0.022249348958333415
13.399748795703118,62.9034161727613,0.102,-0.020214843750000044
13.499746919921876,64.87074682146734,0.102,-0.019197591145833415
13.599745043945319,64.78993837571417,0.102,-0.018180338541666785
13.699743168164048,63.564181493190794,0.102,-0.020214843750000044
13.799741292382805,62.40418107841768,0.102,-0.022249348958333415
13.899739416406248,62.61324338472052,0.102,-0.023266601562500044
13.999737541406262,64.87074682146734,0.102,-0.023266601562500044
14.099735668554672,65.9312305606936,0.102,-0.023266601562500044
14.19973379570311,66.72469435996865,0.102,-0.023266601562500044
14.299731922656235,67.6541000846193,0.102,-0.023266601562500044
14.399730049804674,70.78193905787636,0.102,-0.020214843750000044
14.499728176757799,72.78963886056025,0.102,-0.019197591145833415
14.599726303906237,71.94012512191767,0.102,-0.018180338541666785
14.699724431054676,71.20244744943913,0.102,-0.020214843750000044
14.799722558007801,69.8256409946451,0.102,-0.021232096354166785
14.89972068515624,69.483553091741,0.102,-0.023266601562500044
14.999718810937509,72.05349553681063,0.102,-0.022249348958333415
15.099716936132808,72.54063057570445,0.102,-0.023266601562500044
15.199715061523449,74.15650516379533,0.102,-0.023266601562500044
15.299713186718748,75.22652684362933,0.102,-0.023266601562500044
15.39971131210936,78.27529377439714,0.102,-0.020214843750000044
15.499709437304688,79.96967793045636,0.102,-0.019197591145833415
15.5997075626953,79.21247572033693,0.102,-0.019197591145833415
15.699705687890628,78.2864625952875,0.102,-0.020214843750000044
15.79970381328124,76.97774459285219,0.102,-0.022249348958333415
15.899701938476568,76.80967138306735,0.102,-0.024283854166666785
15.999700061718755,79.1901852603151,0.102,-0.023266601562500044
16.099698184960943,80.2699707853251,0.102,-0.024283854166666785
16.19969630820313,81.3360343858364,0.102,-0.023266601562500044
16.299694431445317,82.64293430703658,0.102,-0.024283854166666785
16.399692554687505,85.05855253549001,0.102,-0.021232096354166785
16.499690677929692,86.51945675739583,0.102,-0.020214843750000044
16.59968880117188,86.36589081040367,0.102,-0.020214843750000044
16.699686924414067,85.19055061384506,0.102,-0.022249348958333415
16.799685047656254,84.29883478506098,0.102,-0.023266601562500044
16.89968317128907,84.61828815875613,0.102,-0.024283854166666785
16.999681296679682,86.99081274051656,0.102,-0.024283854166666785
17.099679422070324,87.4945378699375,0.102,-0.024283854166666785
17.199677547460936,88.00866679023233,0.102,-0.024283854166666785
17.29967567285155,88.58777183062891,0.102,-0.024283854166666785
17.39967379824219,91.40792343384692,0.102,-0.021232096354166785
17.499671923632803,92.95819903278108,0.102,-0.020214843750000044
17.59967004882813,92.34082469072226,0.102,-0.020214843750000044
17.699668174218743,91.19072173116996,0.102,-0.021232096354166785
17.799666299609385,90.45152883469649,0.102,-0.023266601562500044
17.899664426367195,91.41878105063962,0.102,-0.024283854166666785
17.999662553906262,93.90988115430352,0.102,-0.023266601562500044
18.099660681640614,94.43903741087219,0.102,-0.023266601562500044
18.19965880917968,95.38801675833814,0.102,-0.023266601562500044
18.29965693691406,95.99102560363286,0.102,-0.023266601562500044
18.399655064648442,98.38560250764405,0.102,-0.020214843750000044
18.49965319218751,100.22543872716864,0.102,-0.019197591145833415
18.59965131992186,100.16135995934421,0.102,-0.019197591145833415
18.699649447656242,99.95839587938254,0.102,-0.020214843750000044
18.79964757519531,98.28916402663755,0.102,-0.022249348958333415
18.89964570195312,98.66410785251867,0.102,-0.023266601562500044
18.99964382871093,100.60975919889114,0.102,-0.022249348958333415
19.099641955273427,101.05780523769518,0.102,-0.023266601562500044
19.199640082031237,102.06995474584615,0.102,-0.023266601562500044
19.299638208593763,103.6963635938257,0.102,-0.023266601562500044
19.399636335351573,106.23872463670527,0.102,-0.020214843750000044
19.49963446191407,108.00162965556773,0.102,-0.019197591145833415
19.59963258867188,107.43212783961656,0.102,-0.019197591145833415
19.699630715234377,106.88323354839537,0.102,-0.020214843750000044
19.79962884257813,106.3444275615874,0.102,-0.022249348958333415
19.89962697167968,106.0695624623525,0.102,-0.023266601562500044
19.99962510078126,108.3915504322432,0.102,-0.022249348958333415
20.09962322988281,108.53902625094481,0.102,-0.023266601562500044
20.199621359179673,109.61248012603821,0.102,-0.023266601562500044
20.29961948828125,110.25360702584777,0.102,-0.024283854166666785
20.399617617382802,112.57125059780584,0.102,-0.021232096354166785
20.49961574648438,113.71146423179422,0.102,-0.021232096354166785
20.59961387558593,113.83687904422125,0.102,-0.020214843750000044
20.69961200468751,113.68010704477818,0.102,-0.021232096354166785
20.799610130859378,113.0945157514117,0.102,-0.023266601562500044
20.899608255078135,113.0003571094056,0.102,-0.024283854166666785
20.99960637910155,115.48612093920053,0.102,-0.023266601562500044
21.099604503320307,115.76757716016698,0.102,-0.024283854166666785
21.19960262734375,116.5488348978131,0.102,-0.024283854166666785
21.299600751562508,117.6100322324543,0.102,-0.023266601562500044
21.399598875585923,120.33950590537653,0.102,-0.020214843750000044
21.49959699980468,121.68521901519564,0.102,-0.019197591145833415
21.599595123828124,121.53005765308339,0.102,-0.019197591145833415
21.69959324804688,120.88841199815236,0.102,-0.020214843750000044
21.799591375390634,119.40653719174725,0.102,-0.023266601562500044
21.8995895029297,119.51025465854372,0.102,-0.024283854166666785
21.99958763046874,122.24355895518072,0.102,-0.022249348958333415
22.099585758007805,122.53292123452374,0.102,-0.023266601562500044
22.199583885546872,123.47266356678135,0.102,-0.024283854166666785
22.29958201308594,124.20515276750247,0.102,-0.024283854166666785
22.39958014082032,126.73837877489787,0.102,-0.021232096354166785
22.499578268359386,128.43357572177422,0.102,-0.019197591145833415
22.599576395898424,128.24879286393414,0.102,-0.019197591145833415
22.699574523632805,127.67368336665366,0.102,-0.020214843750000044
22.799572651757813,126.76922801402759,0.102,-0.022249348958333415
22.899570779882822,126.45040264092927,0.102,-0.023266601562500044
22.999568908007802,128.64911074633355,0.102,-0.023266601562500044
23.09956703613281,129.37746918195293,0.102,-0.023266601562500044
23.19956516425782,130.0028100031457,0.102,-0.023266601562500044
