timestamps,Model Root/Height_T1\n/In1,Model Root/TTS dSPACE RTI1104/PumpLeft/In1,Model Root/TTS dSPACE RTI1104/ValvePos_LD/In1
0.0,-7.739884342525007,0.0,0.9543131510416667
0.09999808789052622,-7.147219748512695,0.0,0.95634765625
0.19999625605464644,-8.986939052821672,0.0,0.9553304036458333
0.29999438398431266,-10.633621205544902,0.0,0.9543131510416667
0.3999925121092929,-8.91429043476126,0.0,0.9553304036458333
0.4999906400389591,-9.161369257362958,0.0,0.9553304036458333
0.599988727929599,-10.093421872654385,0.0,0.9543131510416667
0.6999868960937192,-10.180954079352926,0.0,0.9543131510416667
0.7999850238280715,-7.161660748869115,0.0,0.9573649088541667
0.8999831509764817,-5.778553741198651,0.0,0.9583821614583333
0.999981278320206,-7.609684637111749,0.0,0.9583821614583333
1.09997936542959,-9.19045105629924,0.0,0.9573649088541667
1.1999775328124542,-12.201454559332946,0.0,0.9553304036458333
1.2999756599608645,-13.202220642808706,0.0,0.9543131510416667
1.3999737873045888,-10.692080889140714,0.0,0.9553304036458333
1.4999719144531127,-11.174819370751996,0.0,0.9543131510416667
1.5999700015624967,-10.312301476204503,0.0,0.9543131510416667
1.6999681689452473,-10.108008756671332,0.0,0.9543131510416667
1.7999662947264596,-7.667544038436836,0.0,0.95634765625
1.8999644199218437,-5.563030388338501,0.0,0.9573649088541667
1.9999625449218001,-7.176102459884471,0.0,0.9573649088541667
2.0999606300780442,-9.32135488591299,0.0,0.95634765625
2.1999587953124546,-10.89678178601749,0.0,0.9553304036458333
2.299956920507725,-12.304316564563784,0.0,0.9543131510416667
2.399955045703109,-10.706697634655608,0.0,0.9553304036458333
2.4999531707030656,-10.487523057836247,0.0,0.9553304036458333
2.5999512558593096,-10.458312176544561,0.0,0.9543131510416667
2.69994942109372,-9.656152888035352,0.0,0.9543131510416667
2.7999475460936765,-7.204988014206935,0.0,0.9573649088541667
2.8999456708984326,-5.548667783412713,0.0,0.9573649088541667
2.999943795898389,-7.204988014206935,0.0,0.9573649088541667
3.099941880664005,-9.117751970483113,0.0,0.95634765625
3.1999400457031015,-10.677464873552095,0.0,0.95634765625
3.299938170703058,-11.7610267453256,0.0,0.9543131510416667
3.399936295703128,-9.947592985293097,0.0,0.9553304036458333
3.4999344205077705,-9.90385847692023,0.0,0.9553304036458333
3.5999325054687006,-10.049665580207446,0.0,0.9543131510416667
3.699930671289053,-9.845555957370037,0.0,0.9543131510416667
3.799928798632777,-7.537376429610142,0.0,0.95634765625
3.8999269259765015,-5.563030388338501,0.0,0.9573649088541667
3.9999250533202257,-6.858548858688172,0.0,0.9583821614583333
4.099923140624924,-10.911408758895446,0.0,0.9543131510416667
4.199921308203102,-13.364431732224517,0.0,0.9532958984375
4.299919435546826,-13.659591874473753,0.0,0.9522786458333333
4.3999175628905505,-10.516736854359342,0.0,0.9522786458333333
4.499915690234275,-10.604395741706458,0.0,0.9522786458333333
4.599913777538973,-10.020498350782336,0.0,0.9522786458333333
4.699911945703093,-9.539658002448657,0.0,0.9522786458333333
4.799910074609329,-7.7832970900595795,0.0,0.9543131510416667
4.899908203515565,-5.879185430994099,0.0,0.9553304036458333
4.999906332421801,-7.060588665809173,0.0,0.9553304036458333
5.099904421289011,-8.740007194423422,0.0,0.9543131510416667
5.199902590234274,-9.641588493245333,0.0,0.9543131510416667
5.2999007191406236,-6.440479651687189,0.0,0.9573649088541667
5.399898847851546,-6.426074084107275,0.0,0.9573649088541667
5.499896976757782,-8.478776492276955,0.0,0.9573649088541667
5.599895065624992,-9.365002496782184,0.0,0.9573649088541667
5.69989323144523,-9.263168185161136,0.0,0.95634765625
5.7998913568359285,-7.450630099033282,0.0,0.9583821614583333
5.899889482226513,-5.8216773878980845,0.0,0.9593994140625
5.999887607812411,-7.075025403863052,0.0,0.9593994140625
6.099885693163969,-9.277713776972348,0.0,0.9583821614583333
6.199883858593694,-13.246451102260483,0.0,0.9553304036458333
6.299881984179592,-14.59130024451879,0.0,0.9532958984375
6.39988010957029,-11.922439940570937,0.0,0.9532958984375
6.499878234960875,-10.283108072890444,0.0,0.9543131510416667
6.599876320507747,-9.510541518928195,0.0,0.9532958984375
6.699874486132785,-8.899762872109692,0.0,0.9543131510416667
6.799872611913997,-7.075025403863052,0.0,0.9553304036458333
6.89987073769521,-5.376371248793545,0.0,0.9573649088541667
6.999868863281222,-6.9595513780688805,0.0,0.9573649088541667
7.099866949023408,-9.350452570590214,0.0,0.9553304036458333
7.1998651148436466,-11.59970257883966,0.0,0.9543131510416667
7.299863240429659,-12.172072059866332,0.0,0.9532958984375
7.399861366210871,-10.093421872654385,0.0,0.9532958984375
7.499859491796769,-9.539658002448657,0.0,0.9532958984375
7.599857576171871,-9.656152888035352,0.0,0.9532958984375
7.699855739648342,-9.132290344678978,0.0,0.9532958984375
7.799853862890586,-7.002848813892847,0.0,0.9553304036458333
7.899851986328031,-5.132457242516322,0.0,0.9573649088541667
7.999850109570275,-6.714319804326916,0.0,0.9573649088541667
8.09984819277338,-8.856184504648693,0.0,0.9553304036458333
8.199846356249964,-11.04308442505866,0.0,0.9543131510416667
8.299844479687408,-11.893085460096943,0.0,0.9532958984375
8.399842602929652,-10.020498350782336,0.0,0.9532958984375
8.499840726367097,-9.452317232886173,0.0,0.9532958984375
8.599838812109283,-9.466872219470586,0.0,0.9532958984375
8.699836978710891,-9.670718007090322,0.0,0.9532958984375
8.799835104882732,-7.450630099033282,0.0,0.9553304036458333
8.89983323125,-5.893564200770837,0.0,0.95634765625
8.999831357617154,-7.002848813892847,0.0,0.95634765625
9.099829443945282,-9.045070917791096,0.0,0.9553304036458333
9.199827610351463,-11.614364736092496,0.0,0.9543131510416667
9.29982573671873,-11.84905926291861,0.0,0.9532958984375
9.399823863085885,-10.210137297792345,0.0,0.9543131510416667
9.499821989648353,-10.093421872654385,0.0,0.9532958984375
9.599820076757737,-9.845555957370037,0.0,0.9532958984375
9.699818243945288,-9.816409049710348,0.0,0.9532958984375
9.799816371093698,-7.522916926542407,0.0,0.9553304036458333
9.899814498242108,-6.123720281406463,0.0,0.95634765625
9.999812625390518,-7.392813457695255,0.0,0.95634765625
10.099810712499902,-9.554217329612003,0.0,0.9553304036458333
10.199808879687453,-13.703891623137832,0.0,0.9512613932291667
10.299807006835863,-14.59130024451879,0.0,0.950244140625
10.399805133984273,-11.805039692051158,0.0,0.9512613932291667
10.499803260937483,-10.166363560871211,0.0,0.9512613932291667
10.599801347460925,-10.005915825492588,0.0,0.950244140625
10.699799514257734,-9.874705766227683,0.0,0.950244140625
10.799797640820316,-7.378361077353053,0.0,0.9522786458333333
10.899795767578098,-5.8360533434268005,0.0,0.9532958984375
10.999793894140566,-7.103901010610994,0.0,0.9532958984375
11.099791980859322,-8.783568289103561,0.0,0.9522786458333333
11.199790147656245,-11.365207953514526,0.0,0.9512613932291667
11.299788274218713,-12.142692512501803,0.0,0.950244140625
11.399786400976495,-10.779792313922414,0.0,0.9492268880208333
11.49978452617188,-10.882155544185254,0.0,0.9492268880208333
11.599782610937496,-10.955294064604011,0.0,0.9492268880208333
11.699780775976478,-10.399899157100716,0.0,0.9492268880208333
11.799778900976548,-7.233876412109315,0.0,0.9512613932291667
11.89977702578119,-5.721065389083815,0.0,0.9522786458333333
11.999775150781147,-6.901831397087007,0.0,0.9522786458333333
12.099773235546877,-9.103214317612213,0.0,0.9512613932291667
